start_station_name,start_station_id,start_lat,start_lng,total_trips,avg_trip_duration,member_trips,casual_trips,weekend_trips,weekday_trips,lunch_hour_trips,morning_trips,evening_trips,lunch_hour_share,weekend_share,total_trips_score,lunch_trips_score,lunch_share_score,weekday_score,casual_score,food_cart_score
E 78 St & 2 Ave,7057.07,40.7727966,-73.95577801,1932,11.74819805900621,1745,187,552,1380,362,537,465,0.1873706004140787,0.2857142857142857,0.17322693445709675,0.13522599925289502,0.36387913703603686,0.17005545286506468,0.06690518783542039,0.1677253564129461
10 St & 5 Ave,3842.08,40.6686273,-73.98700053,1375,10.725447333333333,1202,173,444,931,396,249,345,0.288,0.3229090909090909,0.12328521474042858,0.1479267837131117,0.5593043478260868,0.11472581638940234,0.06189624329159213,0.1676609003743446
Center Blvd & 51 Ave,6179.07,40.74336608027021,-73.95960688591003,1634,12.06934674622603,1368,266,532,1102,377,312,522,0.2307221542227662,0.32558139534883723,0.1465076660988075,0.14082928651475532,0.44806911109928504,0.13579790511398646,0.09516994633273702,0.16740065357086575
Franklin Ave & St Marks Ave,4107.05,40.6758324,-73.9561677,1977,10.381118192547632,1748,229,681,1296,360,462,570,0.18209408194233687,0.34446130500758726,0.17726172330314713,0.134478894284647,0.3536319852213498,0.15970425138632163,0.08193202146690519,0.16688029477150307
E 66 St & Madison Ave,6969.08,40.76800889305947,-73.96845281124115,1332,14.10764224224224,1054,278,341,991,371,211,380,0.27852852852852855,0.256006006006006,0.11942974984309154,0.1385879716100112,0.5409104756930844,0.12211953173136167,0.09946332737030411,0.166824514176888
4 Ave & 3 St,4028.04,40.673746,-73.985649,1535,10.866490901194354,1375,160,482,1053,389,373,392,0.2534201954397394,0.31400651465798046,0.13763113063749663,0.14531191632424356,0.4921493650568852,0.12975970425138633,0.057245080500894455,0.16615833877891464
Warren St & Smith St,4371.01,40.68542400997018,-73.99127773940563,1710,10.88759760233918,1495,215,590,1120,378,281,529,0.22105263157894736,0.34502923976608185,0.15332197614991483,0.14120283899887934,0.4292906178489702,0.13801601971657423,0.07692307692307693,0.16597606110760604
Frederick Douglass Blvd & W 115 St,7658.13,40.8038654,-73.9559308,1806,11.812792875599854,1566,240,570,1236,360,458,467,0.19933554817275748,0.31561461794019935,0.16192952568815566,0.134478894284647,0.387115412393471,0.1523105360443623,0.08586762075134168,0.1653104049450191
Degraw St & 3 Ave,4217.06,40.67977,-73.9847,1690,10.715889260355029,1539,151,520,1170,379,374,556,0.2242603550295858,0.3076923076923077,0.15152873666278133,0.14157639148300336,0.43552010976760136,0.14417744916820702,0.05402504472271914,0.16522392646741996
Flatbush Ave & Ocean Ave,3704.04,40.663657,-73.963014,1140,15.809640146198829,797,343,411,729,363,144,314,0.31842105263157894,0.3605263157894737,0.10221465076660988,0.13559955173701904,0.6183829138062547,0.08983364140480592,0.12271914132379248,0.16509043959357503
E 23 St & FDR Dr,5929.07,40.736,-73.97605,1868,10.47433079050678,1734,134,415,1453,348,642,403,0.18629550321199143,0.2221627408993576,0.16748856809826954,0.12999626447515875,0.36179126710734566,0.17905113986444854,0.047942754919499106,0.16415446476644713
Union St & 4 Ave,4175.15,40.6772744,-73.98282002,1491,11.319637927565394,1303,188,524,967,383,237,444,0.25687458081824277,0.35144198524480214,0.13368600376580292,0.14307060141949943,0.49885788158905114,0.11916204559457794,0.06726296958855098,0.16394070567495134
E 58 St & 1 Ave (NE Corner),6682.03,40.75892386377695,-73.96226227283478,1755,12.459416638176638,1611,144,489,1266,364,365,563,0.2074074074074074,0.27863247863247864,0.1573567649959652,0.13597310422114306,0.4027911969940955,0.15600739371534195,0.05152057245080501,0.16356243341394983
Union St & Bedford Ave,3879.04,40.6691783,-73.9554162,1597,11.392453517011061,1392,205,565,1032,376,324,482,0.23544145272385722,0.3537883531621791,0.1431901730476105,0.1404557340306313,0.4572341255796647,0.12717190388170055,0.07334525939177101,0.16344936944610727
Madison St & Clinton St,5190.07,40.71269042,-73.98776323,1406,9.168548850165955,1288,118,331,1075,376,424,253,0.267425320056899,0.23541963015647227,0.1260647359454855,0.1404557340306313,0.5193477230090502,0.13247073321010475,0.04221824686940966,0.16332643452695927
Bond St & Bergen St,4404.10,40.6849668,-73.98620772,1522,10.490364695575996,1351,171,492,1030,378,355,414,0.2483574244415243,0.3232588699080158,0.13646552497085987,0.14120283899887934,0.482317317031366,0.12692544670363523,0.06118067978533095,0.1632722639147195
Butler St & Court St,4339.01,40.6849894,-73.99440329,1410,10.47323671394799,1201,209,459,951,375,314,356,0.26595744680851063,0.32553191489361705,0.1264233838429122,0.14008218154650728,0.5164970706136293,0.11719038817005545,0.07477638640429338,0.16320003283780896
E 50 St & Park Ave,6659.10,40.757334,-73.974235,2236,11.296791890280263,2076,160,278,1958,271,197,1193,0.12119856887298748,0.12432915921288014,0.20048417466152604,0.10123272319760926,0.23537113375333799,0.2412815773259396,0.057245080500894455,0.16307043367515592
Degraw St & Smith St,4298.05,40.6829151,-73.99318208,1600,10.807127895833332,1384,216,522,1078,366,327,443,0.22875,0.32625,0.14345915897068054,0.13672020918939112,0.4442391304347826,0.13284041897720272,0.07728085867620751,0.16243694566549657
Ave D & E 8 St,5506.10,40.72368361,-73.97574813,1648,9.47018080501618,1518,130,440,1208,365,511,398,0.22148058252427186,0.2669902912621359,0.14776293373980096,0.13634665670526708,0.4301217109891656,0.14886013555144795,0.046511627906976744,0.16209742428169754
1 Pl & Clinton St,4193.14,40.6809591,-73.99905709,1532,10.219182691470843,1345,187,468,1064,368,485,340,0.2402088772845953,0.30548302872062666,0.13736214471442662,0.13746731415763916,0.46649260226283723,0.13111521873074553,0.06690518783542039,0.16201691888975522
Sterling Pl & Bedford Ave,3993.03,40.672695,-73.954131,1685,10.947844134520276,1490,195,543,1142,361,437,481,0.2142433234421365,0.32225519287833826,0.15108042679099795,0.134852446768771,0.41606674407603317,0.14072704867529268,0.06976744186046512,0.16169729139552771
Douglass St & 3 Ave,4217.02,40.6802133,-73.98432695,1619,11.309497004323656,1470,149,416,1203,360,307,518,0.22235948116121063,0.25694873378628785,0.14516273648345737,0.134478894284647,0.4318285576174235,0.14824399260628465,0.05330948121645796,0.16152089952513587
Frost St & Meeker Ave,5371.07,40.71766197083994,-73.94880026578903,1875,11.193688293333334,1654,221,688,1187,351,390,531,0.1872,0.36693333333333333,0.16811620191876625,0.13111692192753083,0.3635478260869565,0.14627233518176216,0.07906976744186046,0.16143619954356148
W 90 St & Amsterdam Ave,7458.09,40.79018,-73.97289,1774,13.09686275836152,1593,181,468,1306,345,498,424,0.19447576099210823,0.2638105975197294,0.15906034250874204,0.1288756070227867,0.3776775648252536,0.1609365372766482,0.06475849731663685,0.16130246175467952
Clinton St & Union St,4266.03,40.6831164,-73.99785267,1608,10.421915806384742,1401,207,424,1184,352,623,319,0.21890547263681592,0.263681592039801,0.14417645476553392,0.13149047441165485,0.42512077294685985,0.14590264941466421,0.0740608228980322,0.1611644692028847
Riverside Dr & W 104 St,7623.13,40.8013434,-73.9711457439,1497,17.906298519260744,1265,232,495,1002,363,408,417,0.24248496993987975,0.3306613226452906,0.13422397561194296,0.13559955173701904,0.47091284017309976,0.12347504621072089,0.08300536672629696,0.16110266694302625
Suydam St & Knickerbocker Ave,4939.07,40.702013,-73.923769,1569,13.08381388357765,1226,343,579,990,350,199,487,0.22307202039515614,0.3690248565965583,0.1406796377656236,0.1307433694434068,0.4332123294630568,0.12199630314232902,0.12271914132379248,0.160922496453749
Pacific St & Nevins St,4362.04,40.6853761,-73.98302136,1587,10.82746089056921,1380,207,453,1134,355,353,487,0.2236925015752993,0.28544423440453687,0.14229355330404375,0.1326111318640269,0.43441732189985655,0.13974121996303143,0.0740608228980322,0.1607833429508155
Henry St & Degraw St,4380.08,40.6847514,-73.99917254,1664,9.27682180488782,1491,173,475,1189,355,511,436,0.21334134615384615,0.2854567307692308,0.14919752532950775,0.1326111318640269,0.41431507803790407,0.14651879235982748,0.06189624329159213,0.16063816808970147
Clinton St & 4 Place,4119.04,40.6783563,-74.00014502,1454,10.161011038514442,1292,162,403,1051,363,405,321,0.24965612104539203,0.27716643741403024,0.13036851071460592,0.13559955173701904,0.48483942347945697,0.12951324707332101,0.057960644007155636,0.16023462694993362
Old Fulton St,4903.08,40.70277159,-73.99383605,1511,18.246022314140745,959,552,602,909,324,183,540,0.21442753143613502,0.3984116479152879,0.13547924325293642,0.12103100485618229,0.4164244813397404,0.11201478743068392,0.19749552772808587,0.16002562090581732
Grand Ave & Bergen St,4190.06,40.678045,-73.962408,1707,10.767926244874047,1522,185,551,1156,353,396,519,0.20679554774458114,0.322788517867604,0.1530529902268448,0.13186402689577886,0.4016029477938242,0.14245224892174985,0.06618962432915922,0.15968536396688213
7 St & 5 Ave,3914.02,40.6704922,-73.98541675,1429,10.313240739444833,1293,136,480,949,371,294,409,0.2596221133659902,0.3358992302309307,0.12812696135568905,0.1385879716100112,0.5041936694354012,0.11694393099199014,0.04865831842576029,0.15921151538694037
West End Ave & W 94 St,7524.09,40.7941654,-73.974124,1496,13.168401270053476,1350,146,381,1115,355,383,379,0.23729946524064172,0.25467914438502676,0.1341343136375863,0.1326111318640269,0.46084243974269545,0.13739987677141097,0.052236135957066186,0.15873530748606435
Grand St & Wythe Ave,5348.10,40.71575,-73.96433,1406,13.671288537221432,1113,293,565,841,357,201,438,0.25391180654338547,0.4018492176386913,0.1260647359454855,0.13335823683227493,0.493104088069763,0.10363524337646333,0.10483005366726297,0.15871202972666287
Cadman Plaza E & Tillary St,4677.01,40.69597683,-73.99014892,1333,13.166824556139034,1027,306,356,977,338,216,430,0.2535633908477119,0.2670667666916729,0.11951941181744823,0.12626073963391857,0.4924274546897593,0.1203943314849045,0.10948121645796065,0.15834084523798644
Beaver St & Fayette St,4840.06,40.70099,-73.93921,1209,12.806694017094017,964,245,384,825,350,238,302,0.2894954507857734,0.3176178660049628,0.10840132699722048,0.1307433694434068,0.5622085565984584,0.10166358595194085,0.08765652951699464,0.15817973685643097
1 St & 6 Ave,3946.07,40.672784,-73.979826,1650,9.467133565656566,1531,119,450,1200,351,469,427,0.21272727272727274,0.2727272727272727,0.1479422576885143,0.13111692192753083,0.41312252964426877,0.1478743068391867,0.04257602862254025,0.15802120429128258
Sands St Gate,4812.04,40.699569,-73.979827,1555,11.100438263665595,1378,177,345,1210,340,213,605,0.21864951768488747,0.22186495176848875,0.13942437012463013,0.1270078446021666,0.4246237010112307,0.14910659272951324,0.06332737030411449,0.157925263819353
Cadman Plaza E & Red Cross Pl,4821.06,40.69991755,-73.98971773,1205,11.097892973720608,1005,200,274,931,345,208,353,0.2863070539419087,0.22738589211618257,0.10804267909979377,0.1288756070227867,0.5560165975103734,0.11472581638940234,0.07155635062611806,0.1578195903244534
President St & Henry St,4307.13,40.6828003,-73.99990419,1449,9.759902714515759,1307,142,440,1009,360,485,288,0.2484472049689441,0.3036576949620428,0.12992020084282255,0.134478894284647,0.48249167341794935,0.12433764633394948,0.05080500894454383,0.1577448607133713
Scholes St & Lorimer St,5076.04,40.708323,-73.948732,1620,11.739926790123457,1458,162,536,1084,352,420,456,0.21728395061728395,0.3308641975308642,0.14525239845781404,0.13149047441165485,0.4219717301842905,0.13357979051139865,0.057960644007155636,0.15704396117995706
Broad St & Bridge St,4962.08,40.70365182,-74.01167797,1733,15.216643671859973,1457,276,438,1295,314,207,654,0.18118869013271782,0.2527409117137911,0.15538420156011834,0.1172954800149421,0.3518736880838288,0.15958102279728897,0.09874776386404294,0.1568778181495043
Smith St & 9 St,4077.04,40.6746957,-73.99785768,1583,10.094725236891977,1296,287,474,1109,325,343,467,0.20530638029058748,0.2994314592545799,0.14193490540661705,0.12140455734030631,0.3987109414338945,0.13666050523721504,0.10268336314847942,0.15544685292644186
E 102 St & 1 Ave,7407.13,40.7869946,-73.94164802,1666,10.650515806322527,1474,192,484,1182,331,442,411,0.19867947178871548,0.290516206482593,0.14937684927822112,0.12364587224505043,0.38584129303895465,0.1456561922365989,0.06869409660107334,0.1552050450166455
Greenwich St & Rector St,5073.07,40.70806582380646,-74.0135595202446,1544,13.251371092400692,1276,268,426,1118,325,289,496,0.2104922279792746,0.2759067357512953,0.1384380884067067,0.12140455734030631,0.40878200795975067,0.13776956253850894,0.09588550983899821,0.15512178145836056
W 104 St & Amsterdam Ave,7610.13,40.79904139288298,-73.96649479866028,1504,13.672637400265957,1304,200,458,1046,339,374,404,0.22539893617021275,0.3045212765957447,0.1348516094324397,0.12663429211804259,0.4377312673450508,0.12889710412815772,0.07155635062611806,0.15474308722217325
Prospect Pl & Underhill Ave,4116.08,40.6769694,-73.96579,1666,11.18094268707483,1489,177,561,1105,338,419,527,0.2028811524609844,0.336734693877551,0.14937684927822112,0.12626073963391857,0.39400107869234646,0.1361675908810844,0.06332737030411449,0.15450183426728978
E 95 St & 3 Ave,7365.13,40.7849032,-73.950503,1506,12.904370750332005,1347,159,393,1113,337,311,392,0.22377158034528552,0.26095617529880477,0.13503093338115305,0.12588718714979455,0.4345708951633081,0.13715341959334565,0.05688729874776386,0.15439475215749268
N 15 St & Wythe Ave,5520.09,40.724055,-73.955736,1508,11.849273541114059,1282,226,605,903,347,228,511,0.23010610079575597,0.40119363395225466,0.1352102573298664,0.12962271199103473,0.4468727174874101,0.11127541589648798,0.08085867620751341,0.1541987360781187
Washington St & Laight St,5509.02,40.72231,-74.0106,1775,12.987133192488262,1504,271,357,1418,290,267,813,0.16338028169014085,0.20112676056338027,0.1591500044830987,0.10833022039596563,0.31728924270259234,0.1747381392483056,0.09695885509838999,0.15407551588912202
Pearl St & Hanover Square,4993.02,40.7047177,-74.00926027,1637,14.78628346568927,1401,236,512,1125,325,258,563,0.19853390348197922,0.3127672571777642,0.14677665202187754,0.12140455734030631,0.38555859516790164,0.13863216266173753,0.08443649373881933,0.1539116994975962
W 25 St & 8 Ave,6297.08,40.74649996333341,-73.99732626293645,1794,9.150567038275735,1626,168,481,1313,314,356,662,0.1750278706800446,0.26811594202898553,0.16085358199587554,0.1172954800149421,0.3399091981322605,0.16179913739987678,0.06010733452593918,0.15362829424999394
Classon Ave & St Marks Ave,4074.14,40.676513,-73.959431,1857,10.668973335128342,1637,220,550,1307,304,453,537,0.16370490037695207,0.29617662897145935,0.1665022863803461,0.1135599551737019,0.31791966160161705,0.16105976586568083,0.07871198568872988,0.15324667380805304
Harrison St & Hudson St,5400.05,40.71870987,-74.0090009,1619,11.786624305126622,1416,203,371,1248,313,272,636,0.1933292155651637,0.2291537986411365,0.14516273648345737,0.11692192753081808,0.37545094037292653,0.15378927911275417,0.07262969588550984,0.15277927820504517
Delancey St & Eldridge St,5414.07,40.719383,-73.991479,1753,12.299623302909298,1443,310,700,1053,316,276,531,0.1802624073017684,0.3993154592127781,0.15717744104725187,0.11804258498319013,0.3500748199773473,0.12975970425138633,0.11091234347048301,0.15265992220098984
E 93 St & 2 Ave,7286.02,40.782454175279874,-73.9489196240902,1535,12.416968208469056,1398,137,432,1103,334,396,390,0.21758957654723127,0.2814332247557003,0.13763113063749663,0.12476652969742248,0.4225652645989708,0.1359211337030191,0.049016100178890874,0.152418431271862
Pierrepont St & Monroe Pl,4718.08,40.69535693320225,-73.99344027042389,1395,11.109478207885305,1253,142,370,1025,334,340,383,0.23942652329749103,0.26523297491039427,0.12507845422756209,0.12476652969742248,0.46497324814295354,0.12630930375847196,0.05080500894454383,0.15177758541143255
31 Ave & 30 St,6857.09,40.7647,-73.9240312,1457,10.658195595973462,1304,153,424,1033,333,353,364,0.22855181880576528,0.2910089224433768,0.13063749663767596,0.12439297721329846,0.4438542568111963,0.1272951324707332,0.054740608228980324,0.15151542918223776
Ave A & E 14 St,5779.11,40.73031071000895,-73.98047178983688,1684,7.087536668646081,1565,119,767,917,353,252,504,0.20961995249406176,0.45546318289786225,0.15099076481664125,0.13186402689577886,0.4070880236841199,0.11300061614294517,0.04257602862254025,0.15146662907693795
Soissons Landing,4631.02,40.692566,-74.015936,402,33.308012976782756,121,281,206,196,207,15,33,0.5149253731343284,0.5124378109452736,0.03604411369138348,0.07732536421367202,1.0,0.02415280345040049,0.10053667262969589,0.15095913385068077
Carlton Ave & Flushing Ave,4732.08,40.697787,-73.973736,1339,11.689418732885237,1169,170,294,1045,323,325,375,0.24122479462285287,0.21956684092606424,0.12005738366358827,0.12065745237205827,0.4684655431806128,0.1287738755391251,0.06082289803220036,0.1509280734752238
Putnam Ave & Throop Ave,4392.04,40.6851532,-73.94111,1681,13.402003232203054,1403,278,530,1151,304,430,495,0.18084473527662107,0.31528851873884595,0.15072177889357125,0.1135599551737019,0.3512057177835829,0.14183610597658658,0.09946332737030411,0.1508605547448945
